"word"	"ndf"	"ndf_FRA"	"ndf_ITA"	"ndf_BGR"	"ndf_DEU"	"ndf_CAN"	"ndf_USA"	"ntf"	"ntf_FRA"	"ntf_ITA"	"ntf_BGR"	"ntf_DEU"	"ntf_CAN"	"ntf_USA"	"category"
"explained"	0.0037059764887076	0.00395941598614204	0.00641314131413141	0.00358222321728423	0.00517788541840655	0.00221540558963872	0.00282242949438822	0.00488515082602366	0.00482553823311062	0.0109135913591359	0.00458972349714542	0.00885251377985636	0.0027266530334015	0.00348393640713545	"condAct"
"communication"	0.00993875512880675	0.00915614946795348	0.00922592259225923	0.00996305832307176	0.00985468515116085	0.00988411724608044	0.00987850323035876	0.0506443345486048	0.0400890868596882	0.0253150315031503	0.0649277958132766	0.102555536996826	0.0518064076346285	0.0470110912659037	"condCom"
"questions"	0.00968607491366759	0.0089086859688196	0.00573807380738074	0.0090675025187507	0.0093535994655086	0.00988411724608044	0.00987850323035876	0.0387322672634733	0.0256124721603563	0.009000900090009	0.031344453151237	0.0389176549189911	0.0521472392638037	0.0463495843531565	"condCom"
"quick"	0.00948152426331685	0.00606285572878	0.00641314131413141	0.00962722489645136	0.0075162852847837	0.00954328561690525	0.00974620184780931	0.0323069703642205	0.00903241771838654	0.0113636363636364	0.0310086197246166	0.0150325705695674	0.0408997955010225	0.0417851866552005	"condCom"
"quickly"	0.00797747536367902	0.00804256372185103	0.0063006300630063	0.00850778014105004	0.0093535994655086	0.00886162235855487	0.00784988203126723	0.0176755826685437	0.0230141054194506	0.00888838883888389	0.0210455614015448	0.0320694838817438	0.0223244717109748	0.0150382571497872	"condCom"
"communicative"	0.00672610667918035	0.0022271714922049	0.00157515751575158	0.00514944587484608	0.0046767997327543	0.00664621676891616	0.00824678617891557	0.0119361320675258	0.00247463499133878	0.00202520252025203	0.00828389118996978	0.0065141139134792	0.00920245398773006	0.0172212299618531	"condCom"
"communicate"	0.00617261668411363	0.00408314773570898	0.00202520252025203	0.00582111272808687	0.00384165692333389	0.00698704839809134	0.00705607373597054	0.0106366338182387	0.00519673348181143	0.00225022502250225	0.00794805776334938	0.00400868548521797	0.0138036809815951	0.014134197702366	"condCom"
"respond"	0.00596806603376289	0.00197970799307102	0.0045004500450045	0.00570916825254674	0.00116919993318858	0.00835037491479209	0.00670327004917201	0.00995078752000385	0.00197970799307102	0.00641314131413141	0.00895555804321057	0.00116919993318858	0.0175528289025222	0.0123040285770986	"condCom"
"responded"	0.00619668146650784	0.00494926998267755	0.00551305130513051	0.00548527930146647	0.00501085685652247	0.00664621676891616	0.00679147097087165	0.00989062556401834	0.00631031922791388	0.0081008100810081	0.00861972461659017	0.00768331384666778	0.011758691206544	0.0110912659037287	"condCom"
"answer"	0.00536644647390776	0.00680524622618164	0.00315031503150315	0.00470166797268555	0.00367462836144981	0.00681663258350375	0.00546845714537717	0.008326414708395	0.0116307844592923	0.00393789378937894	0.00638083510578753	0.00484382829463838	0.0124403544648943	0.00882009216996318	"condCom"
"answered"	0.00536644647390776	0.00494926998267755	0.00348784878487849	0.00503750139930594	0.00718222816101553	0.00715746421267894	0.00496130184560429	0.0078451190605109	0.0066815144766147	0.00416291629162916	0.00694055748348819	0.014197427760147	0.011758691206544	0.0074970783444687	"condCom"
"prompt"	0.0046084058284903	0.000866122246968572	0.00281278127812781	0.00447777902160528	0.00167028561884082	0.00613496932515337	0.00540230645410245	0.00659375037601222	0.000866122246968572	0.00303780378037804	0.00638083510578753	0.00217137130449307	0.010054533060668	0.00844523825273974	"condCom"
"communicated"	0.00406694822462068	0.000866122246968572	0.00225022502250225	0.00403000111944476	0.00150325705695674	0.00426039536468984	0.00522590461070318	0.00533034930031645	0.000866122246968572	0.00236273627362736	0.00503750139930594	0.00167028561884082	0.005453306066803	0.00718837511851999	"condCom"
"text"	0.00364581453272209	0.00148478099480327	0.00045004500450045	0.00347027874174409	0.00116919993318858	0.00426039536468984	0.00491720138475447	0.00502953952038889	0.00148478099480327	0.00045004500450045	0.00380611216836449	0.00150325705695674	0.005453306066803	0.00714427465767017	"condCom"
"request"	0.00377817083589022	0.00284583024003959	0.00675067506750675	0.00257472293742304	0.00267245699014531	0.00340831629175187	0.00350598663756036	0.00494531278200917	0.00309329373917347	0.0121512151215122	0.00291055636404343	0.00317354267579756	0.00391956373551466	0.00456439769795594	"condCom"
"question"	0.0037059764887076	0.00358822073744123	0.00326282628262826	0.00201500055972238	0.00567897110405879	0.00408997955010225	0.0038808405547838	0.00492124799961496	0.00433061123484286	0.00416291629162916	0.00223888951080264	0.00835142809420411	0.00494205862304022	0.00520385438027827	"condCom"
"promptly"	0.0037059764887076	0.000742390497401633	0.00382538253825383	0.00391805664390462	0.00167028561884082	0.00477164280845262	0.0041674935503076	0.00474076213165842	0.000866122246968572	0.00461296129612961	0.00559722377700661	0.0018373141807249	0.00630538513974097	0.00544640691495226	"condCom"
"communicating"	0.00333297236159742	0.00148478099480327	0.00101260126012601	0.0027986118885033	0.000501085685652247	0.00374914792092706	0.0044541465458314	0.00419930452778881	0.00148478099480327	0.00101260126012601	0.0031344453151237	0.000501085685652247	0.00494205862304022	0.0058433110626006	"condCom"
"requests"	0.0032607780144148	0.00296956198960653	0.00641314131413141	0.00324638979066383	0.00267245699014531	0.00323790047716428	0.00227117373376552	0.00406694822462068	0.00358822073744123	0.0102385238523852	0.00380611216836449	0.00334057123768164	0.00460122699386503	0.00291063041608785	"condCom"
"communications"	0.00265915845455967	0.000494926998267755	0.00292529252925293	0.00403000111944476	0.000668114247536329	0.00323790047716428	0.00286652995523803	0.0032607780144148	0.000494926998267755	0.0045004500450045	0.00470166797268555	0.000668114247536329	0.00408997955010225	0.00346188617671055	"condCom"
"answering"	0.00253883454258865	0.000989853996535511	0.0018001800180018	0.00302250083958357	0.00133622849507266	0.00221540558963872	0.00295473087693766	0.00297200062568434	0.000989853996535511	0.00213771377137714	0.00380611216836449	0.00150325705695674	0.0027266530334015	0.00352803686798527	"condCom"
"emails"	0.00223802476266108	0.00136104924523633	0.00191269126912691	0.00302250083958357	0.00100217137130449	0.00340831629175187	0.00220502304249079	0.00270728801934809	0.00148478099480327	0.00202520252025203	0.00436583454606515	0.00100217137130449	0.00477164280845262	0.00269012811183877	"condCom"
"response"	0.00223802476266108	0.00111358574610245	0.0018001800180018	0.00223888951080264	0.00217137130449307	0.0027266530334015	0.00253577649886441	0.00269525562815098	0.00123731749566939	0.0018001800180018	0.00257472293742304	0.0028394855520294	0.00306748466257669	0.0030429317986373	"condCom"
"responding"	0.00225005715385819	0.000494926998267755	0.00303780378037804	0.00257472293742304	0.00116919993318858	0.0027266530334015	0.00242552534673987	0.00263509367216547	0.000618658747834694	0.00348784878487849	0.00291055636404343	0.00116919993318858	0.00323790047716428	0.00282242949438822	"condCom"
"communicator"	0.00208160367709875	0.000123731749566939		0.00145527818202172	0.000334057123768164	0.00323790047716428	0.00295473087693766	0.00256289932498285	0.000123731749566939		0.00145527818202172	0.000334057123768164	0.00391956373551466	0.00383674009393398	"condCom"
"responses"	0.00200940932991613	0.000742390497401633	0.00281278127812781	0.00201500055972238	0.000501085685652247	0.00204498977505112	0.0022270732729157	0.00237038106582921	0.000742390497401633	0.00326282628262826	0.00223888951080264	0.000668114247536329	0.00238582140422631	0.00273422857268858	"condCom"
"concerns"	0.00188908541794511	0.000494926998267755	0.000337533753375338	0.000335833426620396	0.00100217137130449	0.00255623721881391	0.00275627880311349	0.00235834867463211	0.000494926998267755	0.000337533753375338	0.00055972237770066	0.00100217137130449	0.00323790047716428	0.00350598663756036	"condCom"
"responds"	0.00200940932991613	0.00321702548874041	0.00326282628262826	0.000783611328780925	0.00250542842826123	0.00187457396046353	0.00160966682101828	0.00221395998026688	0.00346448898787429	0.00416291629162916	0.000783611328780925	0.00317354267579756	0.00238582140422631	0.00171991797314282	"condCom"
"replied"	0.00161234042041175	0.000742390497401633	0.00168766876687669	0.00268666741296317	0.00334057123768164	0.00238582140422631	0.00125686313421975	0.00190111780914221	0.000742390497401633	0.0018001800180018	0.00324638979066383	0.00384165692333389	0.00340831629175187	0.0013891645167692	"condCom"
"reply"	0.00173266433238277	0.000989853996535511	0.000225022502250225	0.00414194559498489	0.000835142809420411	0.00391956373551466	0.00141121474719411	0.0018409558531567	0.000989853996535511	0.000225022502250225	0.00470166797268555	0.000835142809420411	0.00494205862304022	0.00147736543846883	"condCom"
"queries"	0.00141982216125811	0.000494926998267755	0.00045004500450045	0.00537333482592634	0.00116919993318858	0.000852079072937969	0.000573305991047606	0.00157624324682044	0.000618658747834694	0.00045004500450045	0.0090675025187507	0.00133622849507266	0.00102249488752556	0.000573305991047606	"condCom"
"texts"	0.00113104477252764	0.000123731749566939	0.000112511251125113	0.000895555804321057	0.000501085685652247	0.000852079072937969	0.00158761659059337	0.00125136868449867	0.000123731749566939	0.000112511251125113	0.000895555804321057	0.000501085685652247	0.00119291070211316	0.00185221935569227	"condCom"
"inquiries"	0.00117917433731605	0.000123731749566939		0.000111944475540132	0.000334057123768164	0.00238582140422631	0.0016537672818681	0.00125136868449867	0.000123731749566939		0.000223888951080264	0.000334057123768164	0.00306748466257669	0.00178606866441754	"condCom"
"answers"	0.00111901238133054	0.00148478099480327	0.0009000900090009	0.000783611328780925	0.00167028561884082	0.00204498977505112	0.000882009216996318	0.00117917433731605	0.00185597624350408	0.00101260126012601	0.000783611328780925	0.00200434274260899	0.00221540558963872	0.000926109677846134	"condCom"
